23500.00000 203 2
23580.00000 204 2
23660.00000 203 3
23740.00000 203 322
23820.00000 204 1105
23900.00000 204 1181
23980.00000 203 1183
24060.00000 204 1187
24140.00000 204 1184
24220.00000 203 1186
24300.00000 203 1190
24380.00000 203 1187
24460.00000 204 1191
24540.00000 203 1192
24620.00000 203 1190
24700.00000 203 1187
24780.00000 203 1155
24860.00000 203 339
24940.00000 203 2
25020.00000 203 2
