-10500.00000 204 715
-10200.00000 204 1179
-9900.00000 204 1188
-9600.00000 204 1180
-9300.00000 203 1184
-9000.00000 204 1184
-8700.00000 204 1188
-8400.00000 204 1188
-8100.00000 204 1190
-7800.00000 204 1191
-7500.00000 204 1191
-7200.00000 204 1193
-6900.00000 205 1191
-6600.00000 204 1188
-6300.00000 203 1188
-6000.00000 205 1188
-5700.00000 204 1185
-5400.00000 203 1123
-5100.00000 204 321
-4800.00000 204 4
