x y score
-0.135 -0.126 2.0
-0.145 -0.126 2.0
-0.155 -0.126 3.0
-0.165 -0.126 1.0
-0.175 -0.126 0.0
-0.185 -0.126 0.0
-0.195 -0.126 1.0
-0.205 -0.126 0.0
-0.215 -0.126 1.0
-0.225 -0.126 0.0
-0.235 -0.126 2.0
0.235 -0.144 0.0
0.225 -0.144 3.0
0.215 -0.144 2.0
0.205 -0.144 0.0
0.195 -0.144 0.0
0.185 -0.144 1.0
0.175 -0.144 1.0
0.165 -0.144 0.0
0.155 -0.144 0.0
0.145 -0.144 2.0
0.135 -0.144 0.0
0.125 -0.144 1.0
0.115 -0.144 3.0
0.105 -0.144 0.0
0.095 -0.144 0.0
0.085 -0.144 1.0
0.075 -0.144 1.0
0.065 -0.144 0.0
0.055 -0.144 0.0
0.045 -0.144 3.0
0.035 -0.144 3.0
0.025 -0.144 2.0
0.015 -0.144 0.0
0.005 -0.144 2.0
-0.005 -0.144 1.0
-0.015 -0.144 1.0
-0.025 -0.144 3.0
-0.035 -0.144 1.0
-0.045 -0.144 0.0
-0.055 -0.144 0.0
-0.065 -0.144 3.0
-0.075 -0.144 1.0
-0.085 -0.144 1.0
-0.095 -0.144 1.0
-0.105 -0.144 2.0
-0.115 -0.144 2.0
-0.125 -0.144 1.0
-0.135 -0.144 1.0
-0.145 -0.144 0.0
-0.155 -0.144 2.0
-0.165 -0.144 0.0
-0.175 -0.144 1.0
-0.185 -0.144 2.0
-0.195 -0.144 3.0
-0.205 -0.144 1.0
-0.215 -0.144 0.0
-0.225 -0.144 3.0
-0.235 -0.144 0.0
0.235 -0.162 0.0
0.225 -0.162 0.0
0.215 -0.162 1.0
0.205 -0.162 0.0
0.195 -0.162 0.0
0.185 -0.162 0.0
0.175 -0.162 1.0
0.165 -0.162 0.0
0.155 -0.162 1.0
0.145 -0.162 0.0
0.135 -0.162 1.0
0.125 -0.162 0.0
0.115 -0.162 0.0
0.105 -0.162 2.0
0.095 -0.162 1.0
0.085 -0.162 0.0
0.075 -0.162 2.0
0.065 -0.162 1.0
0.055 -0.162 2.0
0.045 -0.162 2.0
0.035 -0.162 2.0
0.025 -0.162 1.0
0.015 -0.162 0.0
0.005 -0.162 2.0
-0.005 -0.162 3.0
-0.015 -0.162 2.0
-0.025 -0.162 1.0
-0.035 -0.162 1.0
-0.045 -0.162 2.0
-0.055 -0.162 4.0
-0.065 -0.162 0.0
-0.075 -0.162 2.0
-0.085 -0.162 5.0
-0.095 -0.162 1.0
-0.105 -0.162 1.0
-0.115 -0.162 1.0
-0.125 -0.162 1.0
-0.135 -0.162 0.0
-0.145 -0.162 0.0
-0.155 -0.162 0.0
-0.165 -0.162 1.0
-0.175 -0.162 0.0
-0.185 -0.162 1.0
-0.195 -0.162 1.0
-0.205 -0.162 2.0
-0.215 -0.162 0.0
-0.225 -0.162 1.0
-0.235 -0.162 0.0
0.235 -0.18 0.0
0.225 -0.18 0.0
0.215 -0.18 0.0
0.205 -0.18 0.0
0.195 -0.18 1.0
0.185 -0.18 1.0
0.175 -0.18 0.0
0.165 -0.18 3.0
0.155 -0.18 0.0
0.145 -0.18 2.0
0.135 -0.18 2.0
0.125 -0.18 1.0
0.115 -0.18 1.0
0.105 -0.18 0.0
0.095 -0.18 0.0
0.085 -0.18 1.0
0.075 -0.18 1.0
0.065 -0.18 3.0
0.055 -0.18 2.0
0.045 -0.18 3.0
0.035 -0.18 1.0
0.025 -0.18 2.0
0.015 -0.18 1.0
0.005 -0.18 0.0
-0.005 -0.18 1.0
-0.015 -0.18 3.0
-0.025 -0.18 0.0
-0.035 -0.18 2.0
-0.045 -0.18 1.0
-0.055 -0.18 2.0
-0.065 -0.18 0.0
-0.075 -0.18 0.0
-0.085 -0.18 1.0
-0.095 -0.18 2.0
-0.105 -0.18 0.0
-0.115 -0.18 1.0
-0.125 -0.18 0.0
-0.135 -0.18 0.0
-0.145 -0.18 1.0
-0.155 -0.18 2.0
-0.165 -0.18 2.0
-0.175 -0.18 0.0
-0.185 -0.18 0.0
-0.195 -0.18 1.0
-0.205 -0.18 0.0
-0.215 -0.18 0.0
-0.225 -0.18 0.0
-0.235 -0.18 0.0
0.235 -0.198 0.0
0.225 -0.198 0.0
0.215 -0.198 0.0
0.205 -0.198 0.0
0.195 -0.198 0.0
0.185 -0.198 0.0
0.175 -0.198 0.0
0.165 -0.198 0.0
0.155 -0.198 0.0
0.145 -0.198 0.0
0.135 -0.198 0.0
0.125 -0.198 0.0
0.115 -0.198 1.0
0.105 -0.198 1.0
0.095 -0.198 0.0
0.085 -0.198 1.0
0.075 -0.198 0.0
0.065 -0.198 1.0
0.055 -0.198 0.0
0.045 -0.198 0.0
0.035 -0.198 1.0
0.025 -0.198 4.0
0.015 -0.198 4.0
0.005 -0.198 1.0
-0.005 -0.198 1.0
-0.015 -0.198 1.0
-0.025 -0.198 2.0
-0.035 -0.198 1.0
-0.045 -0.198 4.0
-0.055 -0.198 1.0
-0.065 -0.198 2.0
-0.075 -0.198 0.0
-0.085 -0.198 0.0
-0.095 -0.198 2.0
-0.105 -0.198 1.0
-0.115 -0.198 0.0
-0.125 -0.198 0.0
-0.135 -0.198 0.0
-0.145 -0.198 2.0
-0.155 -0.198 0.0
-0.165 -0.198 1.0
-0.175 -0.198 0.0
-0.185 -0.198 0.0
-0.195 -0.198 0.0
-0.205 -0.198 0.0
-0.215 -0.198 0.0
-0.225 -0.198 0.0
-0.235 -0.198 0.0
0.235 -0.216 0.0
0.225 -0.216 0.0
0.215 -0.216 0.0
0.205 -0.216 0.0
0.195 -0.216 0.0
0.185 -0.216 0.0
0.175 -0.216 0.0
0.165 -0.216 0.0
0.155 -0.216 0.0
0.145 -0.216 3.0
0.135 -0.216 0.0
0.125 -0.216 1.0
0.115 -0.216 0.0
0.105 -0.216 1.0
0.095 -0.216 1.0
0.085 -0.216 1.0
0.075 -0.216 0.0
0.065 -0.216 3.0
0.055 -0.216 1.0
0.045 -0.216 2.0
0.035 -0.216 1.0
0.025 -0.216 5.0
0.015 -0.216 38.0
0.005 -0.216 16.0
-0.005 -0.216 4.0
-0.015 -0.216 1.0
-0.025 -0.216 0.0
-0.035 -0.216 2.0
-0.045 -0.216 2.0
-0.055 -0.216 1.0
-0.065 -0.216 1.0
-0.075 -0.216 2.0
-0.085 -0.216 0.0
-0.095 -0.216 2.0
-0.105 -0.216 0.0
-0.115 -0.216 1.0
-0.125 -0.216 0.0
-0.135 -0.216 0.0
-0.145 -0.216 0.0
-0.155 -0.216 0.0
-0.165 -0.216 0.0
-0.175 -0.216 0.0
-0.185 -0.216 1.0
-0.195 -0.216 0.0
-0.205 -0.216 0.0
-0.215 -0.216 0.0
-0.225 -0.216 0.0
-0.235 -0.216 0.0
0.235 -0.234 0.0
0.225 -0.234 0.0
0.215 -0.234 0.0
0.205 -0.234 0.0
0.195 -0.234 0.0
0.185 -0.234 0.0
0.175 -0.234 0.0
0.165 -0.234 0.0
0.155 -0.234 0.0
0.145 -0.234 0.0
0.135 -0.234 0.0
0.125 -0.234 0.0
0.115 -0.234 0.0
0.105 -0.234 0.0
0.095 -0.234 0.0
0.085 -0.234 1.0
0.075 -0.234 0.0
0.065 -0.234 0.0
0.055 -0.234 2.0
0.045 -0.234 0.0
0.035 -0.234 0.0
0.025 -0.234 8.0
0.015 -0.234 30.0
0.005 -0.234 31.0
-0.005 -0.234 27.0
-0.015 -0.234 5.0
-0.025 -0.234 0.0
-0.035 -0.234 0.0
-0.045 -0.234 0.0
-0.055 -0.234 0.0
-0.065 -0.234 0.0
-0.075 -0.234 1.0
-0.085 -0.234 0.0
-0.095 -0.234 0.0
-0.105 -0.234 2.0
-0.115 -0.234 1.0
-0.125 -0.234 0.0
-0.135 -0.234 1.0
-0.145 -0.234 2.0
-0.155 -0.234 1.0
-0.165 -0.234 0.0
-0.175 -0.234 2.0
-0.185 -0.234 0.0
-0.195 -0.234 0.0
-0.205 -0.234 0.0
-0.215 -0.234 0.0
-0.225 -0.234 0.0
-0.235 -0.234 0.0
0.235 -0.252 2.0
0.225 -0.252 0.0
0.215 -0.252 0.0
0.205 -0.252 0.0
0.195 -0.252 0.0
0.185 -0.252 0.0
0.175 -0.252 0.0
0.165 -0.252 0.0
0.155 -0.252 0.0
0.145 -0.252 3.0
0.135 -0.252 0.0
0.125 -0.252 0.0
0.115 -0.252 0.0
0.105 -0.252 0.0
0.095 -0.252 0.0
0.085 -0.252 0.0
0.075 -0.252 0.0
0.065 -0.252 1.0
0.055 -0.252 1.0
0.045 -0.252 1.0
0.035 -0.252 1.0
0.025 -0.252 11.0
0.015 -0.252 34.0
0.005 -0.252 37.0
-0.005 -0.252 18.0
-0.015 -0.252 3.0
-0.025 -0.252 1.0
-0.035 -0.252 3.0
-0.045 -0.252 0.0
-0.055 -0.252 1.0
-0.065 -0.252 0.0
-0.075 -0.252 0.0
-0.085 -0.252 2.0
-0.095 -0.252 0.0
-0.105 -0.252 4.0
-0.115 -0.252 28.0
-0.125 -0.252 35.0
-0.135 -0.252 15.0
-0.145 -0.252 0.0
-0.155 -0.252 0.0
-0.165 -0.252 3.0
-0.175 -0.252 0.0
-0.185 -0.252 0.0
-0.195 -0.252 0.0
-0.205 -0.252 0.0
-0.215 -0.252 0.0
-0.225 -0.252 0.0
-0.235 -0.252 0.0
0.235 -0.27 0.0
0.225 -0.27 0.0
0.215 -0.27 0.0
0.205 -0.27 0.0
0.195 -0.27 0.0
0.185 -0.27 4.0
0.175 -0.27 0.0
0.165 -0.27 0.0
0.155 -0.27 0.0
0.145 -0.27 0.0
0.135 -0.27 0.0
0.125 -0.27 0.0
0.115 -0.27 0.0
0.105 -0.27 0.0
0.095 -0.27 0.0
0.085 -0.27 0.0
0.075 -0.27 0.0
0.065 -0.27 0.0
0.055 -0.27 0.0
0.045 -0.27 0.0
0.035 -0.27 0.0
0.025 -0.27 0.0
0.015 -0.27 1.0
0.005 -0.27 2.0
-0.005 -0.27 0.0
-0.015 -0.27 2.0
-0.025 -0.27 0.0
-0.035 -0.27 1.0
-0.045 -0.27 1.0
-0.055 -0.27 0.0
-0.065 -0.27 0.0
-0.075 -0.27 2.0
-0.085 -0.27 0.0
-0.095 -0.27 0.0
-0.105 -0.27 1.0
-0.115 -0.27 1.0
-0.125 -0.27 3.0
-0.135 -0.27 0.0
-0.145 -0.27 0.0
-0.155 -0.27 0.0
-0.165 -0.27 0.0
-0.175 -0.27 5.0
-0.185 -0.27 0.0
-0.195 -0.27 0.0
-0.205 -0.27 0.0
-0.215 -0.27 0.0
-0.225 -0.27 0.0
-0.235 -0.27 0.0
